center_code,district_code,district_name,region_code,region_name,center_name,center_name_ar,LATITUDE,LONGITUDE
4711,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.OM CHOUCHA NORD SDIRET,م إبتدائية أم الشوشة الشمالية - السديرات الشمالية,34.711817,10.139114
4712,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.BIR CHOUAYA SDIRAT NORD,م إبتدائية بئر شوية - السديرات الشمالية,34.634643,10.092822
4713,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.EZ'ZMEMLA SDIRAT NORD,م إبتدائية الزماملة - السديرات الشمالية,34.693113,10.142699
4714,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.GANDOUL,م إبتدائية القندول,34.62611,10.053758
4715,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.BIR CHOUKET  GANDOUL,م إبتدائية بئر الشوكات - القندول,34.707431,10.025276
4716,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.YAZIDI GANDOUL,م إبتدائية اليزيدي - القندول,34.655078,10.02665
4717,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.EL M'NASRIA GANDOUL,م إبتدائية المناصرية - القندول,34.670835,10.010029
4718,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.BIR KRAIMA OUED ECHIKH,م إبتدائية بئر الكرائمة - وادي الشيخ,34.691116,10.067619
4719,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.HOJJAJ OULED AMOR WED CHIKH,م إبتدائية الحجاج أولاد عمر - وادي الشيخ,34.669636,10.141403
4720,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.OUED GHOUILA OUED CHEIKH,م إبتدائية وادي غويلية - وادي الشيخ,34.679921,10.093104
4721,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.EL HOMR BIR ALI O. ECHIKH,م إبتدائية  14 جانفي الحمر بئر علي - وادي الشيخ,34.673991,10.047739
4722,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.DHRAA EL EURS OUEDRAN SUD,م إبتدائية ذراع العرس - ودران الجنوبية,34.640322,9.9318364
4723,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.M'RAZIG OUEDRAN SUD,م إبتدائية المرازيق - ودران الجنوبية,34.563937,10.002394
4724,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.TOUILA OUEDRAN SUD,م إبتدائية الطويلة - ودران الجنوبية,34.631521,9.9720058
4725,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.HENCHIR ZEBDA OUARDENE SUD,م إبتدائية هنشير الزبدة - ودران الجنوبية,34.603147,9.9376911
4726,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.ENNASER OULED MAYARA,م إبتدائية النصر أولاد ميارة - ودران الجنوبية,34.605371,10.008623
4727,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.CHERAIET OUEDRAN NORD,م إبتدائية الشرايط - ودران الشمالي,34.708903,9.946182
4728,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.BIR EL GHRAIBA OUEDRAN N.,م إبتدائية بئر الغرائبـــة - ودران الشمالي,34.736925,9.981526
4729,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.OUADRANE OUARDENE NORD,م إبتدائية ودران - ودران الشمالي,34.670841,9.9283368
4730,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.ROUACHED OUEDRAN NORD,م إبتدائية الرواشد - ودران الشمالي,34.685808,9.9837647
4731,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.EL AROUGUE OUEDRAN NORD,م إبتدائية العروق - ودران الشمالي,34.742936,9.9371894
4732,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.OUED ROKHAM NADHOUR,م إبتدائية وادي الرخام - الناظور,34.772637,10.011182
4733,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.BR OULED MD ENNADHOUR,م إبتدائية بئر أولاد محمود - الناظور,34.832254,10.047228
4734,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.KHEMAISA ENNEDHOUR,م إبتدائية الخمايسة - الناظور,34.782517,10.089618
4735,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.O.RKHAM N. ENNADHOUR,م إبتدائية وادي الرخام الشمالية - الناظور,34.801857,9.9947626
4736,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.MAJEL ZITOUNA NADHOUR,م إبتدائية ماجل الزيتونة - الناظور,34.781561,10.053188
4737,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.OGLET METHNEN NADHOUR,م إبتدائية عقلة المثنان - الناظور,34.757824,9.9781911
4738,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.CITE ENNADHOUR,م إبتدائية حي الناظور,34.744689,10.083358
4739,23,Sfax 1,1223,Bir Ali Ben Khalifa,E.P.OULED MAHMOUD  ENNEDHOUR,م إبتدائية اولاد محمود الشمالية - الناظور,34.858741,10.023503
4740,23,Sfax 1,1224,Jebiniana,E.P.AVENUE BOURGUIBA JBENYENA,م إبتدائية شارع بورقيبة - جبنيانة,35.031606,10.908768
4741,23,Sfax 1,1224,Jebiniana,E.P.2 MARS 34 JBENYANA,م إبتدائية  2مارس34 جبنيانة,35.030316,10.910959
4742,23,Sfax 1,1224,Jebiniana,E.P.CITE JARDIN JBENYENA,م إبتدائية حي الحدائق - جبنيانة,35.038448,10.893407
4743,23,Sfax 1,1224,Jebiniana,E.P.MSETRYA JBENYENA,م إبتدائية المساترية - جبنيانة,35.016978,10.906351
4744,23,Sfax 1,1224,Jebiniana,E.P. MERKEZ ILAJMI,م إبتدائية مركز العجمي - بطرية,35.069096,10.983562
4745,23,Sfax 1,1224,Jebiniana,E.P.AOULED BOUSSMIR BOTRIA,م إبتدائية اولاد بوسميـر - بطرية,35.028503,10.846381
4746,23,Sfax 1,1224,Jebiniana,E.P.BOTRIA,م إبتدائية بطــرية,35.075441,11.018758
4747,23,Sfax 1,1224,Jebiniana,E.P.SIDI ABDELAZIZ BOTRIA,م إبتدائية سيدي عبدالعزيز - بطرية,35.106327,10.949231
4748,23,Sfax 1,1224,Jebiniana,E.P.MJEDHBA BOLTECH,م إبتدائية المجاذبــة - بلتش,35.108213,10.853011
4749,23,Sfax 1,1224,Jebiniana,E.P.MNASRYA BOLTECH,م إبتدائية المناصرية - بلتش,35.09539,10.885078
4750,23,Sfax 1,1224,Jebiniana,E.P.HEZK 1,م إبتدائية حزق 1,35.02873,10.962538
4751,23,Sfax 1,1224,Jebiniana,E.P.AOULED MONSER HEZK,م إبتدائية أولاد منصـر - حزق,35.012201,10.962395
4752,23,Sfax 1,1224,Jebiniana,E.P.AKAKCHA HEZK,م إبتدائية العقاقشـــة - حزق,35.05249,10.966666
4753,23,Sfax 1,1224,Jebiniana,E.P.HEZK 2,م إبتدائية حزق 2,35.026142,10.966061
4754,23,Sfax 1,1224,Jebiniana,E.P.ILKLALJA,م إبتدائية القـلالجــة,35.082151,10.939813
4755,23,Sfax 1,1224,Jebiniana,E.P.ILDRABLA ILKLALJA,م إبتدائية الدرابلــة - القلالجة,35.017079,10.928932
4756,23,Sfax 1,1224,Jebiniana,E.P.ILAJENGA,م إبتدائية العجانقـة,35.138011,10.903999
4757,23,Sfax 1,1224,Jebiniana,E.P.IL JBARNA ILAJENGA,م إبتدائية الجبارنــة - العجانقة,35.109856,10.903381
4758,23,Sfax 1,1224,Jebiniana,E.P. AOULED HMIDA AJANGA,م إبتدائية اولاد حميدة - العجانقة,35.061047,10.857006
4759,23,Sfax 1,1224,Jebiniana,E.P.ILGHRASSA ILAJENGA,م إبتدائية الغراســة - العجانقة,35.126419,10.887014
4760,23,Sfax 1,1224,Jebiniana,E.P.ELOUZA,م إبتدائية اللــوزة,35.030201,11.003129
4761,23,Sfax 1,1224,Jebiniana,E.P.DAOUAR ELOUATA,م إبتدائية دوار اللـواتـة - اللوزة,35.051605,11.004504
4762,23,Sfax 1,1224,Jebiniana,E.P.AOULED BOUSSIF ILHOUDH,م إبتدائية اولاد بوسيف - الحوض,35.082857,10.967485
4763,23,Sfax 1,1224,Jebiniana,E.P.AOULED AHMED ILHOUDH,م إبتدائية اولاد احمد - الحوض,35.038649,10.862485
4764,23,Sfax 1,1224,Jebiniana,E.P.AOULED MOUJAHED ILHOUDH,م إبتدائية أولاد مجاهد - الحوض,35.157714,10.898299
4765,23,Sfax 1,1225,Sakiet Eddaïer,E.P.ALAMANA SEKIET EDAYER,م إبتدائية الأمانة - ساقية الدائر,34.793771,10.781105
4766,23,Sfax 1,1225,Sakiet Eddaïer,E.P. MARKEZ HATAB ROUTE SALTNIA,م إبتدائية مركز الحطاب - ساقية الدائر,34.796103,10.78114
4767,23,Sfax 1,1225,Sakiet Eddaïer,E.P.SAKIET EDAYER EL KHIRIA,م إبتدائية ساقية الداير - الخيرية,34.78876,10.779791
4768,23,Sfax 1,1225,Sakiet Eddaïer,E. P. AV. RACHED MARKEZ ESSEBAI,م إبتدائية شارع الرشاد - مركز السبعي,34.810139,10.782116
4769,23,Sfax 1,1225,Sakiet Eddaïer,E.P. MERKEZ ESSEBI,م إبتدائية مركز السبعي,34.809903,10.787833
4770,23,Sfax 1,1225,Sakiet Eddaïer,E.P. SIDI BOU ALI MERKEZ ESSEBI,م إبتدائية سيدي بوعلي - مركز السبعي,34.800905,10.794009
4771,23,Sfax 1,1225,Sakiet Eddaïer,E. P.SADEKA MERKEZ ESSEBI,م إبتدائية الصداقة - مركز السبعي,34.825828,10.802221
4772,23,Sfax 1,1225,Sakiet Eddaïer,E.P. BDERNA,م إبتدائية البدارنة,34.873244,10.839992
4773,23,Sfax 1,1225,Sakiet Eddaïer,E.P. SEADI ROUTE SALTNIA,م إبتدائية السعادي طريق السلطنية - البدارنة,34.825311,10.840913
4774,23,Sfax 1,1225,Sakiet Eddaïer,E.P.RUE HABENA SIDI MANSOUR,م إبتدائية طريق حبانة - سيدي منصور,34.789799,10.823714
4775,23,Sfax 1,1225,Sakiet Eddaïer,E.P.SIDI MANSOUR,م إبتدائية سيدي منصور,34.798119,10.864368
4776,23,Sfax 1,1225,Sakiet Eddaïer,E.P.CITE ELJADID SIDI MANSOUR,م إبتدائية الحي الجديد - سيدي منصور,34.804111,10.864401
4777,23,Sfax 1,1225,Sakiet Eddaïer,E.P.CITE BELDI CITE BOURGUIBA,م إبتدائية الحي البلدي - حي بورقيبة,34.772409,10.79696
4778,23,Sfax 1,1225,Sakiet Eddaïer,E.P.CITE BOURGUIBA 1,م إبتدائية حي بورقيبة 1,34.761746,10.791921
4779,23,Sfax 1,1225,Sakiet Eddaïer,E.P.CITE BOURGUIBA2,م إبتدائية حي بورقيبة 2,34.761455,10.786416
4780,23,Sfax 1,1225,Sakiet Eddaïer,E.P. KHALIJ CITE BOURGUIBA,م إبتدائية الخليج - حي بورقيبة,34.771286,10.800956
4781,23,Sfax 1,1225,Sakiet Eddaïer,E.P. AIN BEN SLIMA SALTNIA,م إبتدائية عين بن سليمة - السلطنية,34.78201,10.787316
4782,23,Sfax 1,1225,Sakiet Eddaïer,E.P.ESSALTNIA KLM 7,م إبتدائية السلطنية كلم 7 - السلطنية,34.786813,10.80018
4783,23,Sfax 1,1225,Sakiet Eddaïer,E.P.CITE MALEK - ESSALTNIA,م إبتدائية حي ملاك - السلطنية,34.798751,10.813468
4784,23,Sfax 1,1225,Sakiet Eddaïer,E.P.ELKAMEL KAANICH,م إبتدائية الكمال كعنيش,34.771612,10.775132
4785,23,Sfax 1,1225,Sakiet Eddaïer,E.P.MARKEZ BACHA,م إبتدائية مركز بشة - مركز كعنيش,34.777995,10.77761
4786,23,Sfax 1,1225,Sakiet Eddaïer,E.P. CITE AMAL KAANICH,م إبتدائية حي الأمل كعنيش,34.768309,10.770204
4787,23,Sfax 1,1225,Sakiet Eddaïer,E.P.14 JANVIER ESSALTNIA,م إبتدائية  14 جانفي السلطنية - مركز كعنيش,34.768631,10.783854
4788,23,Sfax 1,1226,Sakiet Ezzit,E.P.ALFAOUZ SEKIET EZZIT,م إبتدائية الفوز - ساقية الزيت,34.8007,10.761939
4789,23,Sfax 1,1226,Sakiet Ezzit,E.P.AVENUE BOURGUIBA SEKIET EZIT,م إبتدائية شارع بورقيبة - ساقية الزيت,34.798877,10.760805
4790,23,Sfax 1,1226,Sakiet Ezzit,E.P.AVENUE ZYADI SAKIET EZZIT,م إبتدائية شارع الزيادي - ساقية الزيت,34.799159,10.770521
4791,23,Sfax 1,1226,Sakiet Ezzit,E.P.MZ CHICHMA MZ BOUASSIDA,م إبتدائية مركز الشيشمة - مركز بوعصيدة,34.774699,10.761001
4792,23,Sfax 1,1226,Sakiet Ezzit,E. P. THRAYA MARKEZ BOUASSIDA,م إبتدائية الثريا - مركز بوعصيدة,34.792344,10.768595
4793,23,Sfax 1,1226,Sakiet Ezzit,E.P.K. IBN WALID MAKEZ BOUASSIDA,م إبتدائية خالد ابن الوليد - مركز بوعصيدة,34.774471,10.763164
4794,23,Sfax 1,1226,Sakiet Ezzit,E.P.AVENUE HEDI CHAKIR SEDRA,م إبتدائية شارع الهادي شاكر - السدرة,34.806253,10.755301
4795,23,Sfax 1,1226,Sakiet Ezzit,E.P.EL OUADI SEDRA,م إبتدائية الوادي - السدرة,34.816115,10.745162
4796,23,Sfax 1,1226,Sakiet Ezzit,E.P.BOCHRA SEDRA,م إبتدائية البشرى - السدرة,34.815264,10.762249
4797,23,Sfax 1,1226,Sakiet Ezzit,E.P.MARKEZ ESSEDRA,م إبتدائية مركز السدرة,34.812684,10.761853
4798,23,Sfax 1,1226,Sakiet Ezzit,E.P.AVENUE HORIA SEDRA,م إبتدائية شارع الحرية - السدرة,34.817771,10.775125
4799,23,Sfax 1,1226,Sakiet Ezzit,E.P.MOTHABRA SEDRA,م إبتدائية المثابرة - السدرة,34.823834,10.755236
4800,23,Sfax 1,1226,Sakiet Ezzit,E.P.  IAHD ELJADID SEDRA,م إبتدائية العهد الجديد - السدرة,34.835646,10.765486
4801,23,Sfax 1,1226,Sakiet Ezzit,E.P.EL ONS SEDRA,م إبتدائية الأنس - السدرة,34.82863,10.759892
4802,23,Sfax 1,1226,Sakiet Ezzit,E.P.BESSATINE MZ. EROUI CHIHIA,م إبتدائية البساتين مركز العروي - الشيحية,34.775361,10.753235
4803,23,Sfax 1,1226,Sakiet Ezzit,E.P.ALESLEH CHIHIA,م إبتدائية الاصلاح الشيحية,34.788158,10.744979
4804,23,Sfax 1,1226,Sakiet Ezzit,E.P.EL BADR CHIHIA,م إبتدائية البدر الشيحية,34.796171,10.742366
4805,23,Sfax 1,1226,Sakiet Ezzit,E.P.CHIHIA NORD,م إبتدائية الشيحية الشمالية,34.803443,10.739022
4806,23,Sfax 1,1226,Sakiet Ezzit,E.P.AL MANARA CHIHIA,م إبتدائية المنارة - الشيحية,34.807975,10.729106
4807,23,Sfax 1,1226,Sakiet Ezzit,E.P.IMAM SAHNOUNE CHIHIA,م إبتدائية الإمام سحنون - الشيحية,34.793965,10.73496
4808,23,Sfax 1,1226,Sakiet Ezzit,E.P.IBN RACHIK CHIHIA,م إبتدائية ابن رشيق - الشيحية,34.782885,10.751158
4809,23,Sfax 1,1226,Sakiet Ezzit,E.P.BIR ABESS TANYOUR,م إبتدائية بئر عباس - تنيور,34.869216,10.710633
4810,23,Sfax 1,1226,Sakiet Ezzit,E.P.SIDI SALEH,م إبتدائية سيدي صالح,34.887565,10.761185
4811,23,Sfax 1,1227,Kerkennah,E.P.EL ATAYA,م إبتدائية العطايا,34.743445,11.297046
4812,23,Sfax 1,1227,Kerkennah,E.P.ERAMLA,م إبتدائية الرملة,34.70726,11.20268
4813,23,Sfax 1,1227,Kerkennah,E.P. AOULED BOU ALI ERAMLA,م إبتدائية أولاد بوعلي - الرملة,34.700481,11.193904
4814,23,Sfax 1,1227,Kerkennah,E.P.OULED YENEK SIDI FREJ,م إبتدائية أولاد يانق - سيدي فرج,34.673386,11.139784
4815,23,Sfax 1,1227,Kerkennah,Ecole Primaire 2 MARS MELITA,م إبتدائية 2مارس مليتة,34.651365,11.029388
4816,23,Sfax 1,1227,Kerkennah,E.P. AOULED EZEDIN MELLITA,م إبتدائية أولاد عزالدين - مليتة,34.654572,11.08828
4817,23,Sfax 1,1227,Kerkennah,E.P.ENAJET,م إبتدائية النجاة,34.770379,11.249088
4818,23,Sfax 1,1227,Kerkennah,E.P. EL KARATEN,م إبتدائية القراطن,34.817755,11.259104
4819,23,Sfax 1,1227,Kerkennah,E.P.OULED KASSEM,م إبتدائية أولاد قاسم,34.684752,11.168437
4820,23,Sfax 1,1228,Menzel Chaker,E.P. 2 MARS 34 MENZEL CHEKER,م إبتدائية  2مارس 34 منزل شاكر,34.960908,10.362536
4821,23,Sfax 1,1228,Menzel Chaker,E.P. RIADH BOUJARBOU,م إبتدائية الرياض بوجربوع,35.023872,10.657953
4822,23,Sfax 1,1228,Menzel Chaker,E.P.ECHOUCHA BOUJARBOU,م إبتدائية الشوشة - بوجوبوع,34.979539,10.687796
4823,23,Sfax 1,1228,Menzel Chaker,E.P.BOUJARBOUU NORD,م إبتدائية بوجربوع الشمالية,35.037792,10.623811
4824,23,Sfax 1,1228,Menzel Chaker,E.P.MEJEL EDERJ,م إبتدائية ماجل الدرج,35.008662,10.567748
4825,23,Sfax 1,1228,Menzel Chaker,E.P.GOUADRIA MEJEL EDERJ,م إبتدائية القوادرية - ماجل الدرج,34.966767,10.638035
4826,23,Sfax 1,1228,Menzel Chaker,E.P.BIR MALOULI,م إبتدائية بئر الملولي,34.857065,10.55414
4827,23,Sfax 1,1228,Menzel Chaker,E.P.BICHKA,م إبتدائية بشكة,34.904394,10.373963
4828,23,Sfax 1,1228,Menzel Chaker,E.P.ZIIBIT BICHKA,م إبتدائية زعيبيط - بشكة,34.955785,10.462916
4829,23,Sfax 1,1228,Menzel Chaker,E.P. BOUTHEDI,م إبتدائية بوثدي,35.098185,10.269171
4830,23,Sfax 1,1228,Menzel Chaker,E.P.AGUAIER BOUTHEDI,م إبتدائية العقاير - بوثدي,35.112997,10.345651
4831,23,Sfax 1,1228,Menzel Chaker,E.P. OULED YOUSSEF NORD,م إبتدائية أولاد يوسف الشمالية - البقعة البيضاء,34.944359,10.516006
4832,23,Sfax 1,1228,Menzel Chaker,E.P.BIR BEN AYED BOKAA BIDHA,م إبتدائية بئر بن عياد - البقعة البيضاء,34.909502,10.592015
4833,23,Sfax 1,1228,Menzel Chaker,E.P.MRAYA AOUEDNA,م إبتدائية المراعية - العوادنة,35.07196,10.489283
4834,23,Sfax 1,1228,Menzel Chaker,E.P.MERKEZ BARMAKI AOUEDNA,م إبتدائية مركز البرمكي - العوادنة,35.070708,10.589642
4835,23,Sfax 1,1228,Menzel Chaker,E.P.BARMAKI 2 AOUEDNA,م إبتدائية البرمكي 2 - العوادنة,35.081277,10.635002
4836,23,Sfax 1,1228,Menzel Chaker,E.P.OUED EDHIL AOUEDNA,م إبتدائية وادي الظل - العوادنة,35.099157,10.529782
4837,23,Sfax 1,1228,Menzel Chaker,E.P.TLIL ELEJLA,م إبتدائية تليل العجلة,35.00688,10.090878
4838,23,Sfax 1,1228,Menzel Chaker,E.P.LIMEYA TLIL ELEJLA,م إبتدائية ليماية - تليل العجلة,35.028853,10.186851
4839,23,Sfax 1,1228,Menzel Chaker,E.P. AOUEDNA AACHECH,م إبتدائية العوادنة - الأعشاش,35.104107,10.573751
4840,23,Sfax 1,1228,Menzel Chaker,E.P. AACHECH,م إبتدائية الأعشاش,35.14031,10.59996
4841,23,Sfax 1,1228,Menzel Chaker,E.P. RHAMNA AACHECH,م إبتدائية الرحامنة - الأعشاش,35.175089,10.605803
4842,23,Sfax 1,1228,Menzel Chaker,E.P. SOUK LAACHECH,م إبتدائية سوق الأعشاش,35.123592,10.573343
4843,23,Sfax 1,1228,Menzel Chaker,E.P.HAJ KACEM 2,م إبتدائية الحاج قاسم 2,34.896632,10.210551
4844,23,Sfax 1,1228,Menzel Chaker,E.P.HAJ KACEM 1,م إبتدائية الحاج قاسم 1,34.929426,10.114435
4845,23,Sfax 1,1228,Menzel Chaker,E.P.HAJ KACEM 3,م إبتدائية الحاج قاسم 3,34.875248,10.269019
4846,23,Sfax 1,1228,Menzel Chaker,E.P.FOSKYET ETEBN CHOALEB,م إبتدائية فسقية التبن - شعلاب,35.036032,10.369943
4847,23,Sfax 1,1228,Menzel Chaker,E.P.OULED SAADA CHAALAB,م إبتدائية أولاد سعادة - شعلاب,35.023333,10.470777
4848,23,Sfax 1,1228,Menzel Chaker,E.P.TYAIRA CHOALEB,م إبتدائية الطيايرة - شعلاب,35.065387,10.40673
4849,23,Sfax 1,1228,Menzel Chaker,E.P.MHEDHBA CHOALEB,م إبتدائية المهاذبة - شعلاب,35.012258,10.412126
4850,24,Sfax 2,1229,Skhira,E.P.GHRAIRA  - SBAYAH,م إبتدائية الغرايرة - صبيح,34.257461,9.909794
4851,24,Sfax 2,1229,Skhira,E.P.SBIH EN'NOUR  - SBAYAH,م إبتدائية صبيح النور - صبيح,34.237922,9.927044
4852,24,Sfax 2,1229,Skhira,E.P.CHEFAFRA EL KHADHRA,م إبتدائية الشفافرة - الخضراء,34.253899,9.831532
4853,24,Sfax 2,1229,Skhira,E.P.EL MELHA EL KHADHRA,م إبتدائية  المالحة - الخضراء,34.199698,9.9023974
4854,24,Sfax 2,1229,Skhira,E.P.SEBIH EST EL KHADHRA,م إبتدائية صبيح الشرقية - الخضراء,34.224414,9.946252
4855,24,Sfax 2,1229,Skhira,E.P.HENCHIR RMATH - EL KHADRA,م إبتدائية هنشير الرمث - الخضراء,34.272353,9.799757
4856,24,Sfax 2,1229,Skhira,E.P.SBIH SUD - EL KHADRA,م إبتدائية صبيح الجنوبية - الخضراء,34.242545,9.892109
4857,24,Sfax 2,1229,Skhira,E.P.EL HADITHA - EL KHADRA,م إبتدائية الحادثة - الخضراء,34.25749,9.8674
4858,24,Sfax 2,1229,Skhira,E.P.NAOUELLE,م إبتدائية النوال,34.369211,9.9066776
4859,24,Sfax 2,1229,Skhira,E.P.NAOUEL JEDIDA NAOUAL,م إبتدائية نوال الجديدة - نوال,34.414732,9.950907
4860,24,Sfax 2,1229,Skhira,E.P.NAOUEL NORD,م إبتدائية نوال الشمالية - نوال,34.437906,9.950294
4861,24,Sfax 2,1229,Skhira,E.P.EL KH'BAYET - NAOUELLE,م إبتدائية الخبيات - نوال,34.327749,9.752067
4862,24,Sfax 2,1229,Skhira,E.P.OUED ESSROUJ - NAOUELLE,م إبتدائية وادي السروج - نوال,34.345532,9.852497
4863,24,Sfax 2,1229,Skhira,E.P.2 MARS 34 SKHIRA,م إبتدائية  2مارس 34 الصخيرة,34.298805,10.071717
4864,24,Sfax 2,1229,Skhira,E.P.SIDI MHADHEB - ESKHIRA,م إبتدائية سيدي مهذب - الصخيرة,34.310429,10.031863
4865,24,Sfax 2,1229,Skhira,E.P.BOUSSAID - ESKHIRA,م إبتدائية بوسعيد - الصخيرة,34.25835,9.993614
4866,24,Sfax 2,1229,Skhira,E.P.HMADA F. CHIBANI SKHIRA,م إبتدائية حمادة فندق الشيباني - الصخيرة,34.356422,10.115483
4867,24,Sfax 2,1229,Skhira,E.P.OUED ENNAKHLA - ESKHIRA,م إبتدائية وادي النخلة - الصخيرة,34.34712,10.004781
4868,24,Sfax 2,1229,Skhira,E.P.BECHIR MHEDHBI - ESKHIRA,م إبتدائية البشير المهذبي - الصخيرة,34.284503,10.064919
4869,24,Sfax 2,1229,Skhira,E.P.HAMMADA SIDI M'HADHEB - ESKHIRA,م إبتدائية الحمادة سيدي مهذب - الصخيرة,34.329906,10.074034
4870,24,Sfax 2,1229,Skhira,E.P.EL KHOUEY - ESKHIRA,م إبتدائية الخوي - الصخيرة,34.264677,10.032357
4871,24,Sfax 2,1229,Skhira,E.P.KNITRA,م إبتدائية القنيطرة,34.214264,9.995501
4872,24,Sfax 2,1229,Skhira,E.P.JAROUALA - KNITRA,م إبتدائية الجروالة الصخيرة - القنيطرة,34.274753,9.963681
4873,24,Sfax 2,1229,Skhira,E.P.HENCHIR EL KSIR - KNITRA,م إبتدائية هنشير القصير - القنيطرة,34.244178,9.959868
4874,24,Sfax 2,1229,Skhira,E.P.ESSATOUR - KNITRA,م إبتدائية الساطور - القنيطرة,34.285184,9.91212
4875,24,Sfax 2,1229,Skhira,E.P.SIDI MED  HEMMED NOUIGUEZ,م إبتدائية سيدي محمد نويقص - سيدي محمد,34.444787,10.053193
4876,24,Sfax 2,1229,Skhira,E.P.EL MAGHADHIA - SIDI Med,م إبتدائية المغذية1 - سيدي محمد,34.44121,10.00875
4877,24,Sfax 2,1229,Skhira,E.P.CHOUKETTE - SIDI Med,م إبتدائية الشوكات - سيدي محمد,34.493121,10.057703
4878,24,Sfax 2,1229,Skhira,E.P.HAMADA OULED NAFFATI - SIDI Med,م إبتدائية حمادة أولاد النفاتي - سيدي محمد,34.381104,10.054714
4879,24,Sfax 2,1229,Skhira,E.P.EL MGHIDHIA 2 - SIDI Med,م إبتدائية المغذية2 - سيدي محمد,34.42971,10.013841
4880,24,Sfax 2,1229,Skhira,E.P.HAMADA OULED HAJ MOUSSA,م إبتدائية حمادة أولاد الحاج موسى,34.417411,10.10119
4881,24,Sfax 2,1229,Skhira,E.P.EL FRICHETTE EL HMADA,م إبتدائية الفريشات - الحمادة,34.365125,10.167229
4882,24,Sfax 2,1230,Graïba,E.P.NEFIDHA EL AJEL  EL GHARIBA,م إبتدائية نفيضة العجل - الغريبة,34.52299,10.285338
4883,24,Sfax 2,1230,Graïba,E.P.RABTA  EL GHARIBA,م إبتدائية الربطة - الغريبة,34.569944,10.266713
4884,24,Sfax 2,1230,Graïba,E.P.GHRAIBA EL MANAR,م إبتدائية الغريبة - المنار,34.497731,10.212275
4885,24,Sfax 2,1230,Graïba,E.P.KARAAT SMARA EL MANARA,م إبتدائية قرعة السمارة - المنار,34.476821,10.258439
4886,24,Sfax 2,1230,Graïba,E.P.OULED KILANI EL MANARA,م إبتدائية أولاد الكيلاني - المنار,34.50284,10.199711
4887,24,Sfax 2,1230,Graïba,E.P.HACHICHINA SUD,م إبتدائية الحشيشينة - الحشيشينة الجنوبية,34.421345,10.183015
4888,24,Sfax 2,1230,Graïba,E.P.FAYDH AATIL - HACHICHINA SUD,م إبتدائية فائض العتيل - الحشيشينة الجنوبية,34.452646,10.143414
4889,24,Sfax 2,1230,Graïba,E.P.KHAOUALA KHECHICHINA SUD,م إبتدائية الخوالة - الحشيشينة الجنوبية,34.395317,10.233788
4890,24,Sfax 2,1230,Graïba,E.P.SOUDANE HACHICHINA NORD,م إبتدائية السودان - الحشيشينة الشمالية,34.541111,10.13706
4891,24,Sfax 2,1230,Graïba,E.P.HAMMAM HACHICHINA NORD,م إبتدائية الحمام - الحشيشينة الشمالية,34.537992,10.177541
4892,24,Sfax 2,1230,Graïba,E.P.CHAAL,م إبتدائية الشعال,34.560383,10.309749
4893,24,Sfax 2,1231,Mahrès,E.P.RUE DES MARTYRS - MAHRES,م إبتدائية نهج الشهداء - المحرس,34.523694,10.497263
4894,24,Sfax 2,1231,Mahrès,E.P.MAHRES AMAL,م إبتدائية الآمال المحرس,34.52692,10.501769
4895,24,Sfax 2,1231,Mahrès,E.P.2 MARS  - MAHRES,م إبتدائية 2مارس المحرس,34.527206,10.499985
4896,24,Sfax 2,1231,Mahrès,E.P.MOUASSET - - MAHRES SUD,م إبتدائية المواساة - المحرس الجنوبية,34.581501,10.417539
4897,24,Sfax 2,1231,Mahrès,E.P.NAKTA  - CHAFFAR,م إبتدائية نقطة - الشفار,34.569619,10.594025
